,Address,ADDRESBR,STALPBR,ZIPBR,x,y,STATE,GEOID,BLOCK,TRACT
789,"125 Moomey Drive Suite 4, IL 60914",125 Moomey Drive Suite 4,IL,60914,-87.86195,41.159115,NS,17,1016,010702
790,"1251 Woodfield Drive, IL 61874",1251 Woodfield Drive,IL,61874,,,,,,
791,"12616 State Route 143, IL 62249",12616 State Route 143,IL,62249,-89.68916,38.760445,RTE,17,1049,403601
792,"1301 Broadway, IL 62249",1301 Broadway,IL,62249,-89.6751,38.73945,NS,17,3024,403604
793,"1500 East Grove Street, IL 61866",1500 East Grove Street,IL,61866,-88.13364,40.31213,NS,17,3000,010204
794,"1501 East Eldorado Street, IL 62525",1501 East Eldorado Street,IL,62525,,,,,,
795,"1515 Charleston Avenue, IL 61938",1515 Charleston Avenue,IL,61938,-88.37275,39.481518,NS,17,1020,001100
796,"1515 N Henderson Street, IL 61401",1515 N Henderson Street,IL,61401,-90.38311,40.966343,NS,17,3015,000400
797,"1685 South Franklin Street, IL 62525",1685 South Franklin Street,IL,62525,,,,,,
798,"1709 Walnut Street, IL 62966",1709 Walnut Street,IL,62966,-89.341965,37.764317,NS,17,3001,010602
799,"2 E Locust St, IL 62946",2 E Locust St,IL,62946,-88.54021,37.739086,NS,17,2019,955900
800,"200 North Main Street, IL 62568",200 North Main Street,IL,62568,-89.29496,39.5504,NS,17,1034,958500
801,"200 South Hamilton Street, IL 61951",200 South Hamilton Street,IL,61951,-88.609344,39.59778,NS,17,3063,977200
802,"2143 S Hwy 157, IL 62025",2143 S Hwy 157,IL,62025,-89.986275,38.777264,RTE,17,3003,403101
803,"230 Sw Adams Street, IL 61602",230 Sw Adams Street,IL,61602,-89.59128,40.690727,NS,17,2052,001200
804,"2306 E. Washington, IL 61704",2306 E. Washington,IL,61704,-88.951355,40.480072,NS,17,1018,001103
805,"2306 Williamson County Parkway, IL 62959",2306 Williamson County Parkway,IL,62959,-88.96974,37.744003,NS,17,1038,021002
806,"249 W Springfield Road, IL 61910",249 W Springfield Road,IL,61910,-88.30604,39.680847,NS,17,3053,952400
807,"2911 Crossing Court, IL 61822",2911 Crossing Court,IL,61822,-88.29246,40.08435,NS,17,3018,001203
808,"300 South Division, IL 62918",300 South Division,IL,62918,-89.077156,37.758915,NS,17,2006,020201
809,"300 St Louis Street, IL 62025",300 St Louis Street,IL,62025,-89.96003,38.81103,NS,17,1012,403001
810,"3037 N. Sterling, IL 61604",3037 N. Sterling,IL,61604,-89.63208,40.72448,NS,17,3000,002701
811,"3233 Broadway, IL 62301",3233 Broadway,IL,62301,-91.36432,39.93526,NS,17,4018,000100
812,"331 E Main St, IL 61448",331 E Main St,IL,61448,-90.28112,40.907967,NS,17,2055,001300
813,"333 East Broadway Avenue, IL 61938",333 East Broadway Avenue,IL,61938,-88.35663,39.482613,NS,17,2011,001000
814,"400 Market Street, IL 62863",400 Market Street,IL,62863,-87.76104,38.409565,NS,17,2049,957500
815,"400 S 34th Street, IL 62864",400 S 34th Street,IL,62864,-88.93334,38.31429,NS,17,3024,050600
816,"410 South Main Street, IL 61953",410 South Main Street,IL,61953,-88.287704,39.796043,NS,17,4013,952200
817,"4101 North Illinois Street, IL 62226",4101 North Illinois Street,IL,62226,-89.984795,38.56409,NS,17,3031,503322
818,"4530 North University, IL 61612",4530 North University,IL,61612,,,,,,
819,"455 North Main Street, IL 62522",455 North Main Street,IL,62522,,,,,,
820,"4825 U.S. Route 36 East, IL 62521",4825 U.S. Route 36 East,IL,62521,,,,,,
821,"490 Maple St, IL 61882",490 Maple St,IL,61882,-88.75085,40.121113,NS,17,3059,971500
822,"500 West Lincoln, IL 61920",500 West Lincoln,IL,61920,-88.18691,39.48432,NS,17,2000,000900
823,"502 East Oak Street, IL 61853",502 East Oak Street,IL,61853,-88.40295,40.19193,NS,17,2015,010601
824,"509 South University Avenue, IL 62901",509 South University Avenue,IL,62901,-89.218,37.722782,NS,17,3007,011100
825,"560 East Pershing Road, IL 62525",560 East Pershing Road,IL,62525,,,,,,
826,"610 North Michigan Avenue, IL 62441",610 North Michigan Avenue,IL,62441,-87.69371,39.398273,NS,17,2005,060200
827,"636 Hampshire Street, IL 62301",636 Hampshire Street,IL,62301,-91.40596,39.9332,NS,17,2028,000700
828,"6814 Goshen Road, IL 62025",6814 Goshen Road,IL,62025,,,,,,
829,"719 Rollie Moore Drive, IL 62946",719 Rollie Moore Drive,IL,62946,,,,,,
830,"902 North Keller Drive, IL 62401",902 North Keller Drive,IL,62401,-88.56001,39.129635,NS,17,2027,950700
831,"909 12th St, IL 62439",909 12th St,IL,62439,-87.68322,38.72767,NS,17,1050,881000
832,"913 West Marketview, IL 61822",913 West Marketview,IL,61822,-88.26077,40.13894,NS,17,3009,000800
833,"100 East Ogden Avenue, IL 60559",100 East Ogden Avenue,IL,60559,-87.97503,41.810127,NS,17,4008,844702
834,"100 North Gilbert Street, IL 61832",100 North Gilbert Street,IL,61832,-87.63558,40.12638,NS,17,1030,000900
835,"1011 14th Street, IL 60064",1011 14th Street,IL,60064,-87.843765,42.334072,NS,17,1001,862902
836,"1030 Dixie Highway, IL 60411",1030 Dixie Highway,IL,60411,-87.64348,41.51159,NS,17,2001,829200
837,"1058 West Bryn Mawr, IL 60660",1058 West Bryn Mawr,IL,60660,-87.65726,41.983677,NS,17,1000,030603
838,"10635 South Ewing Avenue, IL 60617",10635 South Ewing Avenue,IL,60617,-87.53528,41.701767,NS,17,3003,520400
839,"1095 South Water, IL 60481",1095 South Water,IL,60481,-88.13996,41.295753,NS,17,2002,883401
840,"1111 West Route 6, IL 60450",1111 West Route 6,IL,60450,-88.44681,41.371487,NS,17,2005,000400
841,"11200 W. 143rd Street, IL 60467",11200 W. 143rd Street,IL,60467,-87.8926,41.629772,NS,17,3024,824113
842,"11210 West Lincoln Highway, IL 60448",11210 West Lincoln Highway,IL,60448,,,,,,
843,"11411 West Wadsworth Road, IL 60099",11411 West Wadsworth Road,IL,60099,-87.850845,42.4291,NS,17,1009,860400
844,"11900 South Pulaski Road, IL 60803",11900 South Pulaski Road,IL,60803,-87.71974,41.67653,NS,17,5000,823303
845,"120 North Washington Street, IL 60540",120 North Washington Street,IL,60540,-88.14762,41.777225,NS,17,1019,846504
846,"1201 Golf Road, IL 60085",1201 Golf Road,IL,60085,,,,,,
847,"12015 South Western Avenue, IL 60406",12015 South Western Avenue,IL,60406,-87.68062,41.674862,NS,17,4028,821200
848,"12600 South Harlem Avenue, IL 60463",12600 South Harlem Avenue,IL,60463,-87.79638,41.662376,NS,17,2032,823904
849,"1290 East Steger Road, IL 60417",1290 East Steger Road,IL,60417,-87.58153,41.469967,NS,17,2002,883810
850,"130 West Lincoln Hwy, IL 60115",130 West Lincoln Hwy,IL,60115,,,,,,
851,"1301 North Larkin Avenue, IL 60435",1301 North Larkin Avenue,IL,60435,-88.125755,41.54904,NS,17,1000,881604
852,"1308 N. Richmond Road, IL 60050",1308 N. Richmond Road,IL,60050,-88.26735,42.34629,NS,17,3045,870604
853,"13419 S. Ridgeland Ave., IL 60463",13419 S. Ridgeland Ave.,IL,60463,-87.77708,41.648067,NS,17,4022,823602
854,"13500 South Cicero Avenue, IL 60445",13500 South Cicero Avenue,IL,60445,,,,,,
855,"1415 West Jefferson Street, IL 60435",1415 West Jefferson Street,IL,60435,,,,,,
856,"1425 Dekalb Avenue, IL 60178",1425 Dekalb Avenue,IL,60178,-88.71128,41.97926,NS,17,2047,000500
857,"1445 West Chicago Avenue, IL 60622",1445 West Chicago Avenue,IL,60622,,,,,,
858,"1500 Allanson Road, IL 60060",1500 Allanson Road,IL,60060,-87.98379,42.255146,NS,17,1014,864001
859,"15900 South Wolf Road, IL 60462",15900 South Wolf Road,IL,60462,,,,,,
860,"1600 West Lake Street, IL 60160",1600 West Lake Street,IL,60160,,,,,,
861,"16700 South 80th Avenue, IL 60477",16700 South 80th Avenue,IL,60477,-87.813194,41.587227,NS,17,1000,824122
862,"17500 Oak Park Avenue, IL 60477",17500 Oak Park Avenue,IL,60477,-87.784294,41.57309,NS,17,2001,825400
863,"1777 North Cedar Lake Road, IL 60073",1777 North Cedar Lake Road,IL,60073,-88.09043,42.380795,NS,17,3006,861201
864,"18120 South Torrence Avenue, IL 60438",18120 South Torrence Avenue,IL,60438,-87.55878,41.5661,NS,17,2021,828201
865,"18600 Dixie Highway, IL 60430",18600 Dixie Highway,IL,60430,-87.66521,41.55208,NS,17,4022,828601
866,"1970 North Halsted Avenue, IL 60614",1970 North Halsted Avenue,IL,60614,-87.64848,41.917316,NS,17,3000,832600
867,"19997 S. La Grange Road, IL 60423",19997 S. La Grange Road,IL,60423,-87.85001,41.525017,NS,17,1019,883513
868,"2 South Broadway, IL 60507",2 South Broadway,IL,60507,,,,,,
869,"20 South Kankakee, IL 60416",20 South Kankakee,IL,60416,-88.28398,41.28748,NS,17,2014,000800
870,"200 North Lasalle Street, IL 60601",200 North Lasalle Street,IL,60601,-87.632454,41.88578,NS,17,1021,839100
871,"200 West Corning Avenue, IL 60468",200 West Corning Avenue,IL,60468,-87.79238,41.33209,NS,17,3007,883904
872,"212 N Chicago St, IL 60432",212 N Chicago St,IL,60432,-88.08169,41.528103,NS,17,2023,882000
873,"212 W. Madison St., IL 60085",212 W. Madison St.,IL,60085,-87.831566,42.360935,NS,17,3032,862200
874,"220 West Main Street, IL 60450",220 West Main Street,IL,60450,,,,,,
875,"224 North Main Street, IL 61360",224 North Main Street,IL,61360,,,,,,
876,"2290 Sycamore Road, IL 60115",2290 Sycamore Road,IL,60115,-88.72555,41.95218,NS,17,2021,000800
877,"230 West State Street, IL 60178",230 West State Street,IL,60178,-88.68627,41.988728,ST,17,2005,000600
878,"2301 N Cicero Avenue, IL 60639",2301 N Cicero Avenue,IL,60639,-87.74625,41.92249,NS,17,1016,191000
879,"2400 West 95th Street, IL 60805",2400 West 95th Street,IL,60805,,,,,,
880,"241 East Deerpath, IL 60045",241 East Deerpath,IL,60045,-87.84148,42.251064,NS,17,3036,863500
881,"24509 West Lockport Street, IL 60544",24509 West Lockport Street,IL,60544,-88.21382,41.608345,NS,17,2006,880422
882,"2601 West Schaumburg Road, IL 60194",2601 West Schaumburg Road,IL,60194,-88.145096,42.024727,NS,17,1009,804308
883,"2760 Route 34, IL 60543",2760 Route 34,IL,60543,-88.31467,41.70038,NS,17,2020,890103
884,"2801 West Jefferson Street, IL 60435",2801 West Jefferson Street,IL,60435,-88.14987,41.52205,NS,17,3014,883206
885,"2806 North Vermilion Street, IL 61832",2806 North Vermilion Street,IL,61832,-87.63068,40.17025,NS,17,2052,001300
886,"282 N Weber Road, IL 60440",282 N Weber Road,IL,60440,-88.12589,41.70414,NS,17,2002,880123
887,"300 N. Hunt Club Road, IL 60031",300 N. Hunt Club Road,IL,60031,-87.96353,42.363514,NS,17,2000,861610
888,"302 East Main Street, IL 61401",302 East Main Street,IL,61401,-90.36613,40.94744,NS,17,2002,000800
889,"321 East Church Street, IL 60548",321 East Church Street,IL,60548,-88.61771,41.64455,NS,17,2022,002100
890,"3220 W. 26th Street, IL 60623",3220 W. 26th Street,IL,60623,-87.705864,41.844513,NS,17,2014,300800
891,"324 East Main Street, IL 61448",324 East Main Street,IL,61448,,,,,,
892,"3303 Sheridan Road, IL 60099",3303 Sheridan Road,IL,60099,-87.82562,42.43517,NS,17,3005,860600
893,"3540 Hobson Road, IL 60517",3540 Hobson Road,IL,60517,-88.068565,41.760014,NS,17,3011,846313
894,"3737 West 147th Street, IL 60445",3737 West 147th Street,IL,60445,-87.71183,41.62565,NS,17,2010,824702
895,"3805 N. Johnsburg Road, IL 60051",3805 N. Johnsburg Road,IL,60051,-88.23385,42.383022,NS,17,3020,870703
896,"4000 West North Avenue, IL 60639",4000 West North Avenue,IL,60639,-87.727844,41.909863,NS,17,1015,230500
897,"4001 West 95th Street, IL 60453",4001 West 95th Street,IL,60453,-87.72151,41.720455,NS,17,4000,822102
898,"41 South Vail Ave, IL 60005",41 South Vail Ave,IL,60005,-87.98414,42.08209,NS,17,2015,803300
899,"4101 West 183rd Street, IL 60478",4101 West 183rd Street,IL,60478,-87.71614,41.557117,NS,17,1000,829903
900,"411 North Seymour Avenue, IL 60060",411 North Seymour Avenue,IL,60060,-88.002525,42.269695,NS,17,3052,864001
901,"4150 Kennedy Drive, IL 61244",4150 Kennedy Drive,IL,61244,-90.45608,41.491203,NS,17,5013,020900
902,"4502 West Crystal Lake Road, IL 60050",4502 West Crystal Lake Road,IL,60050,-88.285126,42.339115,NS,17,4015,870605
903,"4605 N. Lincoln Ave, IL 60625",4605 N. Lincoln Ave,IL,60625,-87.686226,41.96508,NS,17,2011,040600
904,"4753 Broadway, IL 60640",4753 Broadway,IL,60640,,,,,,
905,"505 U.S. Route 6, IL 60447",505 U.S. Route 6,IL,60447,,,,,,
906,"506 15th Street, IL 61265",506 15th Street,IL,61265,-90.51618,41.506096,NS,17,1087,022300
907,"520 North Cass Avenue, IL 60559",520 North Cass Avenue,IL,60559,-87.975815,41.808025,NS,17,3004,844701
908,"530 E. Washington Street, IL 60030",530 E. Washington Street,IL,60030,-88.03243,42.360126,NS,17,1058,861106
909,"555 West Dundee Road, IL 60089",555 West Dundee Road,IL,60089,-87.96854,42.138985,NS,17,1003,803007
910,"5601 Monee Manhattan Rd. Ste. 111, IL 60449",5601 Monee Manhattan Rd. Ste. 111,IL,60449,,,,,,
911,"601 Pearson Drive, IL 60135",601 Pearson Drive,IL,60135,-88.68533,42.089573,NS,17,3035,000100
912,"6011 West 95th Street, IL 60453",6011 West 95th Street,IL,60453,-87.770386,41.719666,NS,17,2001,822302
913,"6041 North Clark Street, IL 60660",6041 North Clark Street,IL,60660,-87.67006,41.991886,NS,17,3010,030200
914,"6366 Archer Avenue, IL 60638",6366 Archer Avenue,IL,60638,-87.78059,41.792683,NS,17,5025,560800
915,"700 N Sheridan Rd, IL 60096",700 N Sheridan Rd,IL,60096,-87.82296,42.48224,NS,17,1011,860103
916,"7181 West Irving Park Road, IL 60634",7181 West Irving Park Road,IL,60634,-87.80664,41.95276,NS,17,5002,170300
917,"725 Waukegan Road, IL 60015",725 Waukegan Road,IL,60015,-87.845276,42.165985,NS,17,2005,864904
918,"749 Lee Street, IL 60016",749 Lee Street,IL,60016,-87.8895,42.03933,NS,17,3018,806202
919,"7645 W. St.Francis Road, IL 60423",7645 W. St.Francis Road,IL,60423,-87.80107,41.520844,NS,17,3008,883511
920,"7800 West 95th Street, IL 60457",7800 West 95th Street,IL,60457,-87.813156,41.718643,NS,17,2011,823703
921,"7940 South Harlem Avenue, IL 60455",7940 South Harlem Avenue,IL,60455,,,,,,
922,"800 South State Street, IL 60441",800 South State Street,IL,60441,-88.05701,41.590298,ST,17,1032,880602
923,"812 West Springfield, IL 61820",812 West Springfield,IL,61820,-88.25676,40.112644,NS,17,1015,011002
924,"8383 West Belmont Avenue, IL 60171",8383 West Belmont Avenue,IL,60171,-87.83568,41.93756,NS,17,1002,811100
925,"8501 West Higgins Road, IL 60631",8501 West Higgins Road,IL,60631,-87.83966,41.986828,NS,17,2000,760801
926,"8601 West Ogden Avenue, IL 60534",8601 West Ogden Avenue,IL,60534,-87.83612,41.816208,NS,17,3015,819200
927,"8750 West Bryn Mawr Avenue Suite 1300, IL 60631",8750 West Bryn Mawr Avenue Suite 1300,IL,60631,,,,,,
928,"930 North Main Street, IL 60119",930 North Main Street,IL,60119,-88.47233,41.901985,NS,17,1089,852403
929,"970 Brook Forest Ave, IL 60431",970 Brook Forest Ave,IL,60431,,,,,,
930,"9700 West 131st Street, IL 60464",9700 West 131st Street,IL,60464,-87.85779,41.652225,NS,17,2025,823801
931,"Depot Street, IL 60424",Depot Street,IL,60424,,,,,,
932,"N Green Bay Road And Grand Avenue, IL 60085",N Green Bay Road And Grand Avenue,IL,60085,-87.88152,42.370415,NS,17,3020,861902
933,"One West Roosevelt Road, IL 60181",One West Roosevelt Road,IL,60181,,,,,,
934,"200 East Broadway, IL 61462",200 East Broadway,IL,61462,-90.646866,40.91201,NS,17,3031,870400
935,"200 Se 13th Avenue Ct, IL 61231",200 Se 13th Avenue Ct,IL,61231,,,,,,
936,"2558 North Seminary St, IL 61401",2558 North Seminary St,IL,61401,-90.36381,40.97965,NS,17,2001,000400
937,"300 East Washington Street, IL 61611",300 East Washington Street,IL,61611,,,,,,
938,"601 8th Street East, IL 61232",601 8th Street East,IL,61232,,,,,,
939,"612 West Main Street, IL 61401",612 West Main Street,IL,61401,-90.38228,40.94753,NS,17,3015,000600
940,"Sixth And Schuyler Streets, IL 61469",Sixth And Schuyler Streets,IL,61469,,,,,,
941,"120 South Main Street, IL 60481",120 South Main Street,IL,60481,,,,,,
942,"201 Liberty Street, IL 60450",201 Liberty Street,IL,60450,-88.42377,41.357388,NS,17,4052,000400
943,"1459 Cannonball Trail, IL 60560",1459 Cannonball Trail,IL,60560,-88.459526,41.657875,NS,17,1005,890401
944,"1771 N Division, IL 60450",1771 N Division,IL,60450,-88.42196,41.376305,NS,17,1002,000300
945,"2771 Columbus Street, IL 61350",2771 Columbus Street,IL,61350,-88.8357,41.369232,NS,17,1039,962600
946,"409 East Bridge Street, IL 61364",409 East Bridge Street,IL,61364,-88.83128,41.11947,NS,17,2031,964300
947,"601 State Street, IL 61350",601 State Street,IL,61350,-88.839966,41.335354,ST,17,2042,963600
948,"701 La Salle Street, IL 61350",701 La Salle Street,IL,61350,-88.842674,41.34692,NS,17,2029,962700
949,"1688 South Baltimore Avenue, IL 62521",1688 South Baltimore Avenue,IL,62521,-88.89245,39.823605,NS,17,2023,002402
950,"202 North Saint Marie Street, IL 62513",202 North Saint Marie Street,IL,62513,-89.12267,39.698055,NS,17,2093,002700
951,"306 South Locust Street, IL 62557",306 South Locust Street,IL,62557,-89.08259,39.386463,NS,17,2039,958800
952,"600 West Spresser, IL 62568",600 West Spresser,IL,62568,-89.30116,39.55277,NS,17,1005,958400
953,"East Illinois Street And Route 51, IL 62510",East Illinois Street And Route 51,IL,62510,,,,,,
954,"10 West Ashmore Street, IL 61912",10 West Ashmore Street,IL,61912,-88.02155,39.53387,NS,17,4004,000600
955,"101 S. Front Street, IL 61933",101 S. Front Street,IL,61933,-87.93956,39.552868,NS,17,4066,070500
956,"134 South Main Street, IL 61849",134 South Main Street,IL,61849,-87.95805,40.035793,NS,17,1023,010800
957,"141 Veterans Parkway, IL 60970",141 Veterans Parkway,IL,60970,-87.70921,40.776493,NS,17,1054,950400
958,"1601 South Prospect Avenue, IL 61820",1601 South Prospect Avenue,IL,61820,-88.257645,40.09808,NS,17,3000,001301
959,"177 West Wood Street, IL 61944",177 West Wood Street,IL,61944,,,,,,
960,"209 South Crescent Street, IL 60938",209 South Crescent Street,IL,60938,-87.99296,40.766384,NS,17,3034,950600
961,"504 North Chicago Street, IL 61876",504 North Chicago Street,IL,61876,-87.82281,39.91373,NS,17,3056,010900
962,"1100 East Lincolnway, IL 61270",1100 East Lincolnway,IL,61270,,,,,,
963,"114 West Third Street, IL 61277",114 West Third Street,IL,61277,-89.93613,41.6711,NS,17,1038,000700
964,"700 U.S. Highway 6 East, IL 61254",700 U.S. Highway 6 East,IL,61254,,,,,,
965,"1 South Main Street, IL 61951",1 South Main Street,IL,61951,-88.60749,39.599293,NS,17,3038,977200
966,"102 West State Street, IL 61937",102 West State Street,IL,61937,-88.63251,39.71557,ST,17,3037,977000
967,"503 S Hamilton, IL 61951",503 S Hamilton,IL,61951,-88.60929,39.59439,NS,17,4032,977200
968,"1415 Eighteenth Street, IL 61920",1415 Eighteenth Street,IL,61920,-88.162865,39.4863,NS,17,1007,000701
969,"201 North Meridian Street, IL 62468",201 North Meridian Street,IL,62468,-88.24487,39.271584,NS,17,3018,972500
970,"223 E. 6th Street, IL 62447",223 E. 6th Street,IL,62447,-88.45076,39.318836,NS,17,2072,972600
971,"511 South Broadway, IL 61942",511 South Broadway,IL,61942,-87.98416,39.793755,NS,17,1105,952000
972,"705 East Cumberland Street, IL 62428",705 East Cumberland Street,IL,62428,-88.15583,39.24975,NS,17,2098,972400
973,"900 Broadway Avenue East, IL 61938",900 Broadway Avenue East,IL,61938,-88.364395,39.482628,NS,17,3033,000400
974,"918 North Il-49, IL 62420",918 North Il-49,IL,62420,-87.988686,39.309967,HWY,17,4044,060300
975,"109 West Lincoln Street, IL 62671",109 West Lincoln Street,IL,62671,-89.58054,40.18396,NS,17,2078,953000
976,"115 Nw Main St., IL 61747",115 Nw Main St.,IL,61747,,,,,,
977,"134 South Sampson Street, IL 61568",134 South Sampson Street,IL,61568,,,,,,
978,"201 South Main Street, IL 62906",201 South Main Street,IL,62906,-89.24744,37.460022,NS,17,3033,950400
979,"304 West Main Street, IL 62907",304 West Main Street,IL,62907,,,,,,
980,"400 South Main Street, IL 62347",400 South Main Street,IL,62347,-91.10755,39.879513,NS,17,3027,010301
981,"525 West Washington Street, IL 62363",525 West Washington Street,IL,62363,-90.812706,39.606777,NS,17,4016,952700
982,"694 Bainbridge, IL 62312",694 Bainbridge,IL,62312,-91.04038,39.69461,NS,17,1040,952500
983,"108 East Main Street, IL 62418",108 East Main Street,IL,62418,,,,,,
984,"100 North Dye Street, IL 62690",100 North Dye Street,IL,62690,-89.766464,39.500385,NS,17,2022,956000
985,"111 Keating Street, IL 62685",111 Keating Street,IL,62685,-90.04277,39.11763,NS,17,1061,956600
986,"1211 West Morton Avenue, IL 62650",1211 West Morton Avenue,IL,62650,-90.24485,39.723217,NS,17,2022,952000
